"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/08/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 311 Crashes containing 605 Units and 737 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2025-04-04 00:00 and 2025-04-07 23:59"
""


"Crash ID","$1000 Damage to Any One Person's Property","Agency","Case ID","City","Contributing Factors","County","Crash Date","Crash Severity","Fatal Crash Flag","Intersecting Street Number","Nearest Trauma Center","Nearest Trauma Center Distance","Region","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Zip Code","Lessee/Owner Zip Code","Vehicle Hit and Run Flag","VIN","Person Age","Person Gender","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Number","Physical Location of An Occupant"
"20738428","Yes","MCGREGOR POLICE DEPARTMENT","25-01504","MCGREGOR","FAULTY EVASIVE ACTION;UNSAFE SPEED","MCLENNAN","2025-04-04","N - NOT INJURED","0","NO DATA","2 - ASCENSION PROVIDENCE HOSPITAL","7.573","","60 - UNSAFE SPEED","41 - FAULTY EVASIVE ACTION","No Data","76705","76705","No","5TDZT38A11S031432","27","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738428","Yes","MCGREGOR POLICE DEPARTMENT","25-01504","MCGREGOR","FAULTY EVASIVE ACTION;UNSAFE SPEED","MCLENNAN","2025-04-04","N - NOT INJURED","0","NO DATA","2 - ASCENSION PROVIDENCE HOSPITAL","7.573","","60 - UNSAFE SPEED","41 - FAULTY EVASIVE ACTION","No Data","76705","76705","No","5TDZT38A11S031432","7","1 - MALE","N - NOT INJURED","0","2","9 - THIRD SEAT RIGHT"
"20738428","Yes","MCGREGOR POLICE DEPARTMENT","25-01504","MCGREGOR","FAULTY EVASIVE ACTION;UNSAFE SPEED","MCLENNAN","2025-04-04","N - NOT INJURED","0","NO DATA","2 - ASCENSION PROVIDENCE HOSPITAL","7.573","","60 - UNSAFE SPEED","41 - FAULTY EVASIVE ACTION","No Data","76705","76705","No","5TDZT38A11S031432","5","2 - FEMALE","N - NOT INJURED","0","3","7 - THIRD SEAT LEFT"
"20738430","Yes","DENTON POLICE DEPARTMENT","25055703","DENTON","FAILED TO CONTROL SPEED","DENTON","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","152 - MEDICAL CITY DENTON","3.405","","22 - FAILED TO CONTROL SPEED","No Data","No Data","76258","76258","No","3C6UD5DL2CG218956","46","1 - MALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738430","Yes","DENTON POLICE DEPARTMENT","25055703","DENTON","FAILED TO CONTROL SPEED","DENTON","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","152 - MEDICAL CITY DENTON","3.405","","22 - FAILED TO CONTROL SPEED","No Data","No Data","76258","76258","No","3C6UD5DL2CG218956","23","2 - FEMALE","C - POSSIBLE INJURY","0","2","3 - FRONT RIGHT"
"20738430","Yes","DENTON POLICE DEPARTMENT","25055703","DENTON","FAILED TO CONTROL SPEED","DENTON","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","152 - MEDICAL CITY DENTON","3.405","","No Data","No Data","No Data","66079","76210","No","1GBE4E12X5F503874","55","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738430","Yes","DENTON POLICE DEPARTMENT","25055703","DENTON","FAILED TO CONTROL SPEED","DENTON","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","152 - MEDICAL CITY DENTON","3.405","","No Data","No Data","No Data","66079","76210","No","1GBE4E12X5F503874","55","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738432","Yes","CORPUS CHRISTI POLICE DEPARTMENT","C2501939","CORPUS CHRISTI","CHANGED LANE WHEN UNSAFE","NUECES","2025-04-04","N - NOT INJURED","0","NO DATA","59 - CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE","2.004","","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","77518","77578","No","1FTEW1C5XKKE02777","34","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738432","Yes","CORPUS CHRISTI POLICE DEPARTMENT","C2501939","CORPUS CHRISTI","CHANGED LANE WHEN UNSAFE","NUECES","2025-04-04","N - NOT INJURED","0","NO DATA","59 - CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE","2.004","","No Data","No Data","No Data","78411","78411","No","KMHGN4JE3HU174730","39","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738432","Yes","CORPUS CHRISTI POLICE DEPARTMENT","C2501939","CORPUS CHRISTI","CHANGED LANE WHEN UNSAFE","NUECES","2025-04-04","N - NOT INJURED","0","NO DATA","59 - CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE","2.004","","No Data","No Data","No Data","78411","78411","No","KMHGN4JE3HU174730","36","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738439","Yes","DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS","TX 2025-517418","OUTSIDE CITY LIMITS","CHANGED LANE WHEN UNSAFE","CLAY","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","274 - UNITED REGIONAL HEALTH CARE SYSTEM","11.433","5A","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","76228","76228","No","JM1BK32F781776248","19","2 - FEMALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738439","Yes","DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS","TX 2025-517418","OUTSIDE CITY LIMITS","CHANGED LANE WHEN UNSAFE","CLAY","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","274 - UNITED REGIONAL HEALTH CARE SYSTEM","11.433","5A","No Data","No Data","No Data","74884","76227","No","1C4RJHAG8N8597860","28","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738447","Yes","LEWISVILLE POLICE DEPARTMENT","25-02659","LEWISVILLE","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","DENTON","2025-04-04","A - SUSPECTED SERIOUS INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","0.715","","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","76641","76641","No","1FTSW21R18EC67825","43","1 - MALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738447","Yes","LEWISVILLE POLICE DEPARTMENT","25-02659","LEWISVILLE","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","DENTON","2025-04-04","A - SUSPECTED SERIOUS INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","0.715","","No Data","No Data","No Data","75057","75057","No","5XXG64J29RG245461","29","2 - FEMALE","A - SUSPECTED SERIOUS INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738466","Yes","FORT WORTH POLICE DEPARTMENT","250023961","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","161 - MEDICAL CITY NORTH HILLS","3.803","ST","22 - FAILED TO CONTROL SPEED","No Data","No Data","76015","75243","No","1N6BA07D99N315097","45","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738466","Yes","FORT WORTH POLICE DEPARTMENT","250023961","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","161 - MEDICAL CITY NORTH HILLS","3.803","ST","No Data","No Data","No Data","76051","76051","No","JN8AT3BA1MW008523","27","2 - FEMALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738466","Yes","FORT WORTH POLICE DEPARTMENT","250023961","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","161 - MEDICAL CITY NORTH HILLS","3.803","ST","No Data","No Data","No Data","76018","76018","No","1N6AD0ER2CC434484","37","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738466","Yes","FORT WORTH POLICE DEPARTMENT","250023961","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","161 - MEDICAL CITY NORTH HILLS","3.803","ST","No Data","No Data","No Data","76018","76018","No","1FT7W2BT8GEA32059","54","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738466","Yes","FORT WORTH POLICE DEPARTMENT","250023961","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","161 - MEDICAL CITY NORTH HILLS","3.803","ST","No Data","No Data","No Data","76018","76018","No","1FT7W2BT8GEA32059","53","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738467","No","FORT WORTH POLICE DEPARTMENT","250023937","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","6.147","ST","22 - FAILED TO CONTROL SPEED","No Data","No Data","76001","76001","No","5NPE24AF8GH380163","32","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738467","No","FORT WORTH POLICE DEPARTMENT","250023937","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","6.147","ST","22 - FAILED TO CONTROL SPEED","No Data","No Data","76015","76015","No","3C6JD6CT1CG266927","51","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738467","No","FORT WORTH POLICE DEPARTMENT","250023937","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","6.147","ST","22 - FAILED TO CONTROL SPEED","No Data","No Data","75167","75167","No","3GTP9EED8LG364020","52","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738467","No","FORT WORTH POLICE DEPARTMENT","250023937","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","6.147","ST","No Data","No Data","No Data","76016","76016","No","5YFBURHE8EP136326","26","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738468","Yes","FORT WORTH POLICE DEPARTMENT","250023991","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","5.587","ST","22 - FAILED TO CONTROL SPEED","No Data","No Data","76119","76119","No","2C3CDXHGXFH924594","23","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738468","Yes","FORT WORTH POLICE DEPARTMENT","250023991","FORT WORTH","FAILED TO CONTROL SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","136 - JOHN PETER SMITH HOSPITAL","5.587","ST","No Data","No Data","No Data","76063","76063","No","1N6AA1R73HN535018","54","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738471","Yes","JOHNSON COUNTY SHERIFF'S OFFICE","25-00001662","OUTSIDE CITY LIMITS","FAILED TO CONTROL SPEED","JOHNSON","2025-04-04","N - NOT INJURED","0","NO DATA","259 - TEXAS HEALTH HUGULEY HOSPITAL","6.976","","22 - FAILED TO CONTROL SPEED","No Data","No Data","76028","76028","No","1V2WR2CA4KC595211","42","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738496","Yes","SOUTHLAKE POLICE DEPARTMENT","CFS25066696","SOUTHLAKE","UNSAFE SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE","1.324","","60 - UNSAFE SPEED","No Data","No Data","75051","75051","No","JTEZU14R648011159","27","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738496","Yes","SOUTHLAKE POLICE DEPARTMENT","CFS25066696","SOUTHLAKE","UNSAFE SPEED","TARRANT","2025-04-04","N - NOT INJURED","0","NO DATA","17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE","1.324","","No Data","No Data","No Data","76048","76048","No","SALEXFEU6R2299990","20","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738502","Yes","MANOR POLICE DEPARTMENT","250940127","MANOR","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","TRAVIS","2025-04-04","N - NOT INJURED","0","NO DATA","87 - DELL CHILDRENS MEDICAL CENTER","10.506","","33 - FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","No Data","No Data","78653","78653","No","WBAEK13496CN79336","63","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738502","Yes","MANOR POLICE DEPARTMENT","250940127","MANOR","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","TRAVIS","2025-04-04","N - NOT INJURED","0","NO DATA","87 - DELL CHILDRENS MEDICAL CENTER","10.506","","No Data","No Data","No Data","78750","78750","No","3GCUYDED9LG407361","22","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738517","Yes","HOUSTON POLICE DEPARTMENT","0043144525A","HOUSTON","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","HARRIS","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","165 - MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","1.412","F","34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","No Data","No Data","77095","77095","No","3VVCB7AX8RM127246","63","2 - FEMALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738517","Yes","HOUSTON POLICE DEPARTMENT","0043144525A","HOUSTON","FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE","HARRIS","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","165 - MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","1.412","F","No Data","No Data","No Data","77043","77043","No","JHMFC1F94JX009112","56","2 - FEMALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738524","Yes","DAYTON POLICE DEPARTMENT","C2503368","DAYTON","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","LIBERTY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","21.325","","No Data","No Data","No Data","77575","78942","No","1XKDP4TX6FJ464477","42","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738524","Yes","DAYTON POLICE DEPARTMENT","C2503368","DAYTON","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","LIBERTY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","21.325","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","77396","77396","No","JTEMU5JR7M5929722","49","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738524","Yes","DAYTON POLICE DEPARTMENT","C2503368","DAYTON","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","LIBERTY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","21.325","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","77396","77396","No","JTEMU5JR7M5929722","14","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738524","Yes","DAYTON POLICE DEPARTMENT","C2503368","DAYTON","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","LIBERTY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","21.325","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","77396","77396","No","JTEMU5JR7M5929722","12","1 - MALE","N - NOT INJURED","0","3","6 - SECOND SEAT RIGHT"
"20738524","Yes","DAYTON POLICE DEPARTMENT","C2503368","DAYTON","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","LIBERTY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","21.325","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","77396","77396","No","JTEMU5JR7M5929722","10","1 - MALE","N - NOT INJURED","0","4","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20738526","Yes","KILGORE POLICE DEPARTMENT","2504-0280","KILGORE","DISREGARD STOP AND GO SIGNAL","GREGG","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW","10.574","","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","75645","75645","No","1FT7W2B65JEC60716","69","1 - MALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738526","Yes","KILGORE POLICE DEPARTMENT","2504-0280","KILGORE","DISREGARD STOP AND GO SIGNAL","GREGG","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW","10.574","","No Data","No Data","No Data","75662","75662","No","3D6WA7EL1BG595887","41","2 - FEMALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738526","Yes","KILGORE POLICE DEPARTMENT","2504-0280","KILGORE","DISREGARD STOP AND GO SIGNAL","GREGG","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW","10.574","","No Data","No Data","No Data","75662","75662","No","3D6WA7EL1BG595887","21","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738528","Yes","HIGHLAND VILLAGE POLICE DEPARTMENT","25003047","LEWISVILLE","FAILED TO CONTROL SPEED","DENTON","2025-04-04","N - NOT INJURED","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","3.376","","22 - FAILED TO CONTROL SPEED","No Data","No Data","75093","75093","No","5FNRL5H66FB058483","24","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738546","Yes","LINDALE POLICE DEPARTMENT","202500002644","OUTSIDE CITY LIMITS","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","SMITH","2025-04-04","N - NOT INJURED","0","NO DATA","49 - CHRISTUS MOTHER FRANCES HOSPITAL - TYLER","10.274","","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","20 - DRIVER INATTENTION","No Data","75771","75771","No","5TFRY5F18KX250772","72","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738546","Yes","LINDALE POLICE DEPARTMENT","202500002644","OUTSIDE CITY LIMITS","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","SMITH","2025-04-04","N - NOT INJURED","0","NO DATA","49 - CHRISTUS MOTHER FRANCES HOSPITAL - TYLER","10.274","","No Data","No Data","No Data","75771","75750","No","1V2JR2CAXRC616888","26","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738554","Yes","FORT WORTH POLICE DEPARTMENT","250023981","FORT WORTH","OTHER (EXPLAIN IN NARRATIVE)","TARRANT","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","255 - TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH","6.894","ST","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","76112","76112","No","1GNFC16J47J265670","30","2 - FEMALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738554","Yes","FORT WORTH POLICE DEPARTMENT","250023981","FORT WORTH","OTHER (EXPLAIN IN NARRATIVE)","TARRANT","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","255 - TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH","6.894","ST","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","76112","76112","No","1GNFC16J47J265670","23","2 - FEMALE","C - POSSIBLE INJURY","0","2","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20738579","Yes","HUMBLE POLICE DEPARTMENT","25-001735","HUMBLE","FAILED TO CONTROL SPEED","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","4.926","","22 - FAILED TO CONTROL SPEED","No Data","No Data","77093","77093","No","1G1ZE5ST5GF241923","20","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738579","Yes","HUMBLE POLICE DEPARTMENT","25-001735","HUMBLE","FAILED TO CONTROL SPEED","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","4.926","","No Data","No Data","No Data","77338","77338","No","2C3CDXBG0KH644587","26","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738579","Yes","HUMBLE POLICE DEPARTMENT","25-001735","HUMBLE","FAILED TO CONTROL SPEED","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","4.926","","No Data","No Data","No Data","77346","77098","No","1C4SJSAP3RS118588","66","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","75203","75203","No","2FAHP71V08X101785","30","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75216","75216","No","3KPFL4A79HE086058","21","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75216","75216","No","3KPFL4A79HE086058","23","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75216","75216","No","1GKS1BKC8HR385246","38","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75216","75216","No","1GKS1BKC8HR385246","17","2 - FEMALE","N - NOT INJURED","0","2","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75216","75216","No","1GKS1BKC8HR385246","17","2 - FEMALE","N - NOT INJURED","0","3","6 - SECOND SEAT RIGHT"
"20738586","Yes","DALLAS POLICE DEPARTMENT","46842-2025","DALLAS","DISREGARD STOP AND GO SIGNAL","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","174 - METHODIST DALLAS MEDICAL CENTER","4.092","","No Data","No Data","No Data","75143","75143","No","1FTEW1E52LKD72821","52","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738590","Yes","MONTGOMERY COUNTY SHERIFF'S OFFICE","25A099048","OUTSIDE CITY LIMITS","CHANGED LANE WHEN UNSAFE","MONTGOMERY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","5.803","","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","77575","77575","No","1HGCY2F84PA064840","19","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738590","Yes","MONTGOMERY COUNTY SHERIFF'S OFFICE","25A099048","OUTSIDE CITY LIMITS","CHANGED LANE WHEN UNSAFE","MONTGOMERY","2025-04-04","N - NOT INJURED","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","5.803","","No Data","No Data","No Data","77640","77640","No","2NP2HM6X6FM279293","48","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738594","Yes","WEBSTER POLICE DEPARTMENT","25-00795","WEBSTER","FAILED TO CONTROL SPEED","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","286 - UTMB HEALTH CLEAR LAKE CAMPUS","1.063","","22 - FAILED TO CONTROL SPEED","No Data","No Data","77598","77598","No","2FMDK36C18BA74970","35","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20738594","Yes","WEBSTER POLICE DEPARTMENT","25-00795","WEBSTER","FAILED TO CONTROL SPEED","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","286 - UTMB HEALTH CLEAR LAKE CAMPUS","1.063","","No Data","No Data","No Data","77511","77511","No","3N1AB7AP0JY330959","28","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
